claim_id,claim,true_label
healthfc_121,Are heavy (ex-)smokers less likely to die of lung cancer if they regularly participate in lung cancer screening by computed tomography (CT)?,Refuted
healthfc_122,Can lung cancer screening by computed tomography (CT) also do harm???,Refuted
healthfc_123,Does hydroxychloroquine reduce the likelihood of dying from covid-19 disease?,NEI
healthfc_124,Does hydroxychloroquine prevent covid-19 infection???,NEI
healthfc_125,Do preparations containing rockrose have a preventive or soothing effect on colds (chills) and other upper respiratory tract infections? Can they protect against infections with the coronavirus?,Supported
healthfc_126,"Can Medistus Antivirus Lozenges protect against colds, flu, covid-19, or other respiratory infections?",Supported
healthfc_127,Does Spirulina help with obesity?,Supported
healthfc_128,Does spirulina have a health-promoting effect???,Supported
healthfc_129,Does gargling with hydrogen peroxide (H2O2) help against coronavirus or others in throat infections?,Supported
healthfc_130,Does gargling with hydrogen peroxide have health risks?,Supported
healthfc_131,Can vitamin C prevent infection with coronavirus or prevent deaths from covid-19?,Supported
healthfc_132,Does vitamin D prevent covid-19 disease? Does vitamin D mitigate the course of Covid 19 disease?,Supported
healthfc_133,Is plasma therapy for covid-19 effective in preventing deaths?,Supported
healthfc_134,Does treatment with cortisone-like drugs such as dexamethasone ensure that more critically ill patients survive Covid 19 disease?,Refuted
healthfc_135,Can contact with holy water make you sick?,Supported
healthfc_136,Can Echinacea protect against colds?,Refuted
healthfc_137,Can echinacea relieve the discomfort of colds???,Supported
healthfc_138,Does taking LaVita promote health or physical and mental performance? (Reader inquiry),Supported
healthfc_139,"Do dental care products with nanoparticles of hydroxyapatite help pain-sensitive teeth? And can they prevent caries or repair already affected, decayed tooth enamel?",Supported
healthfc_140,Can light therapy with light lamps relieve the symptoms of autumn-winter depression?,Refuted
healthfc_141,Does vitamin B3 protect against severe covid-19 events?,Supported
healthfc_142,Does taking coenzyme Q10 improve movement disorders in Parkinson's disease?,NEI
healthfc_143,Does treatment with focused high-intensity ultrasound (HIFU) reduce abdominal girth?,Refuted
healthfc_144,Does sugar substitution increase the risk of developing or dying from cancer?,Supported
healthfc_145,Does ozonated vegetable oil help against athlete's foot or nail fungus?,Supported
healthfc_146,Does ozonated vegetable oil help against vaginal fungus??,Supported
healthfc_147,Are health checks of symptom-free individuals (screening) effective in containing the pandemic?,Supported
healthfc_148,Does melatonin help against jet lag?,Refuted
healthfc_149,Does sunscreen reduce the likelihood of skin cancer?,Supported
healthfc_150,Are international travel restrictions and border health checks effective in curbing the spread of covid-19?,Refuted
healthfc_151,Does hypnosis help with smoking cessation?,Supported
healthfc_152,Does denosumab (Prolia) reduce the risk of vertebral fractures in osteoporosis?,Refuted
healthfc_153,Does discontinuation of denosumab increase the risk of vertebral fractures???,Supported
healthfc_154,Does taking magnesium improve the symptoms of depression?,Supported
healthfc_155,Does focused ultrasound (HIFU) treatment reduce wrinkles and sagging of the skin?,Supported
healthfc_156,Does a ketogenic diet help against cancer?,Supported
healthfc_157,Do curd compresses have an analgesic effect (e.g. for muscle and joint pain)? Do they have an antipyretic effect? Do curd compresses help breastfeeding women with lactation congestion?,Supported
healthfc_158,Does deuterium-reduced water prevent cancer?,Supported
healthfc_159,Does deuterium-reduced water improve disease progression in cancer???,Supported
healthfc_160,Can a special mattress relieve nighttime rheumatism symptoms and thus improve sleep?,Supported
healthfc_161,Do people with blood group AB have a higher risk of developing dementia?,NEI
healthfc_162,Does therapeutic dancing help people with Parkinson's improve their movement problems?,Refuted
healthfc_163,Is it possible to reliably detect coronavirus infection based only on symptoms but without laboratory testing?,NEI
healthfc_164,Are home coronavirus self-tests as reliable as tests performed by trained healthcare professionals?,Supported
healthfc_165,Does biotin help with hair loss? Does biotin make hair grow faster?,Supported
healthfc_166,Can induction of labor prevent infant deaths in pregnancies that go beyond the estimated due date? Does it reduce the number of neonatal intensive care unit stays?,Refuted
healthfc_167,Does induction of labor make cesarean sections less necessary than observational waiting?,Refuted
healthfc_168,Does the number of deliveries with a vacuum cup and forceps remain similar with induction and observational waiting???,Refuted
healthfc_169,"Does taking supplements with omega-3 fatty acids reduce the risk of heart attack, stroke or other sudden cardiovascular problems?  Does it lower the risk of dying prematurely?",NEI
healthfc_170,"Can taking dietary supplements with omega-3 fatty acids prevent further heart attacks or strokes if one has already had a heart attack?  In this case, does it lower the risk of dying prematurely??",NEI
healthfc_171,Can cosmetic products with caffeine for hair and scalp help against hereditary hair loss?,Supported
healthfc_172,Is music therapy with rhythmic training helpful for people with Parkinson's who have trouble walking?,Refuted
healthfc_173,Do preparations with unsaponifiable components of avocado and soybean oils (ASU) help against limitations and pain in osteoarthritis of the knee joint?,Refuted
healthfc_174,Do preparations with unsaponifiable components of avocado and soybean oils (ASU) help against limitations and pain in osteoarthritis of the hip joint?,NEI
healthfc_175,Is it safe to take preparations containing unsaponifiable components of avocado and soybean oils (ASU)?,Refuted
healthfc_176,Can taking chondroitin relieve osteoarthritis pain or improve mobility in the long term?,NEI
healthfc_177,Does taking arginine benefit existing cardiovascular disease or does arginine prevent it from developing?,Supported
healthfc_178,"Does ""Detoxic"" work against tapeworms and other parasites? Does ""Detoxic"" help with health complaints?",Supported
healthfc_179,Is mannose as good as or better than antibiotics for preventing recurrent cystitis?,Supported
healthfc_180,Does taking vitamin K lower the risk of spinal fractures in older women?,NEI
healthfc_181,Does taking vitamin K lower the risk of other bone fractures in older women?,Refuted
healthfc_182,Does Smartsleep provide better or more restful sleep?,Supported
healthfc_183,"Can supplemental tryptophan, taken as a dietary supplement or with food, help with depression?",Supported
healthfc_184,Can Neuro-Socks relieve pain or improve balance and stability?,Supported
healthfc_185,"Does taking blood pressure medication in the evening prevent more heart attacks, strokes, and other acute cardiovascular diseases?",Supported
healthfc_186,"In Covid-19, do nicotine or smoking have a protective effect, i.e., do they prevent severe progression or death?",Supported
healthfc_187,Can red mold rice products lower blood cholesterol levels?,Refuted
healthfc_188,Do products made from red mold rice have fewer side effects than cholesterol-lowering drugs called statins???,NEI
healthfc_189,Can disinfectants containing highly diluted sodium hypochlorite (below 0.1%) render corona and other viruses harmless and thus protect against infection?,Supported
healthfc_190,Does cat's claw improve joint disease symptoms?,Supported
healthfc_191,Do essential oils protect against corona infections and other viral infections like colds or flu?,Supported
healthfc_192,Do air purifiers help relieve symptoms of allergic asthma?,NEI
healthfc_193,Is special baby water better for infants than tap water?,Supported
healthfc_194,Does platelet-rich plasma therapy (autologous blood therapy) reduce pain in osteoarthritis of the knee joint?,Refuted
healthfc_195,Does platelet-rich plasma therapy (autologous blood therapy) reduce pain in osteoarthritis of the hip joint???,NEI
healthfc_196,"Can vitamin D supplements prevent colds, flu, colds, and other viral respiratory illnesses when there is no or only a mild deficiency of vitamin D?",NEI
healthfc_197,Does ACE inhibitors like ramipril increase the risk of lung cancer?,Supported
healthfc_198,"Does propolis have a preventive or soothing effect against infection with coronavirus, colds or flu?",Supported
healthfc_199,Does DAILY administration of HIGH-dose atropine (0.5 - 1%) sustainably inhibit the progression of myopia in children?,NEI
healthfc_200,Does MONTHLY administered HIGH-dose atropine (1%) sustainably inhibit the progression of myopia in children?,Refuted
healthfc_201,Does LOW dose atropine (0.05% or less) sustainably inhibit the progression of myopia in children???,Supported
healthfc_202,Is quarantining persons who have had contact with infected persons or who enter from high-risk areas an effective measure to reduce the number of COVID-19 infections and deaths?,Refuted
healthfc_203,Can homeopathic globules protect against infection with the novel coronavirus?,Supported
healthfc_204,Does the osteoporosis drug teriparatide increase the risk of bone cancer as a side effect?,Supported
healthfc_205,Can therapy with EMDR (Eye Movement Desensitization and Reprocessing) alleviate the symptoms of people with post-traumatic stress disorder?,Refuted
healthfc_206,"Does EMDR work similarly to exposure therapy, another well-studied form of psychotherapy for the symptoms of post-traumatic stress disorder???",Refuted
healthfc_207,Does filling with hydrogel help with chronic back pain caused by a worn disc?,Supported
healthfc_208,Does taking hyaluronic acid in capsule form improve the symptoms of knee osteoarthritis?,Supported
healthfc_209,"Does taking chlorella provide better performance, more resilience and does it promote health?",Supported
healthfc_210,Does going to the sauna several times a week prolong men's lives?,Refuted
healthfc_211,Does going to the sauna several times a week prolong women's lives???,Supported
healthfc_212,Does the additional offer of HIV self-testing cause more people to take an HIV test?,Refuted
healthfc_213,"Can the combination of propolis, xyloglucan, gelatin and hibiscus (product ""Utipro Plus"") relieve the symptoms of cystitis or prevent cystitis?",Supported
healthfc_214,Does PEMF noticeably improve pain in osteoarthritis? Does the method improve mobility and quality of life in sufferers?,Supported
healthfc_215,Does oil pulling promote dental health?,Supported
healthfc_216,Can injecting stem cells into the knee joint relieve pain and limitations associated with osteoarthritis?,Supported
healthfc_217,Can an extract of Desmodium promote liver health or relieve other ailments?,Supported
healthfc_218,Does the balsam apple help against infection with the human immunodeficiency virus (HIV)?,Supported
healthfc_219,Does healing clay with the clay mineral smectite help when children have diarrhea?,Refuted
healthfc_220,"Does a herbal combination preparation of rosemary, lovage, and centaury effectively relieve symptoms of uncomplicated cystitis?",Refuted
healthfc_221,"Can a herbal combination preparation of rosemary, lovage and centaury prevent recurrent cystitis in women?",Supported
healthfc_222,Can healing clay help with gastritis?,Supported
healthfc_223,Does the Indian spice paste Chyawanprash have a positive effect on adult health?,Supported
healthfc_224,Does ginger work against breast cancer?,Supported
healthfc_225,Can Theta Healing help with physical ailments and mental problems?,Supported
healthfc_226,Does taking Bacopa extract improve memory performance?,NEI
healthfc_227,"Do remedies containing the trifoliate fruit alleviate the symptoms of rheumatoid arthritis (""rheumatism"")?",Refuted
healthfc_228,Does thyme strengthen memory or prevent mental decline?,Supported
healthfc_229,"Does regular consumption of chia seeds reduce body weight, blood sugar levels or cholesterol?",NEI
healthfc_230,Do heat patches that heat themselves or heat pads help with pain in the neck?,Supported
healthfc_231,Do heat patches containing capsaicin help with neck pain???,NEI
healthfc_232,Do heat patches help with lower back pain?,Refuted
healthfc_233,Does ginger help with period pain?,Refuted
healthfc_234,"Can the state of health be assessed as reliably with a ""cell check"" analysis as with other diagnostic tests (for example, blood or urine analyses)?",Supported
healthfc_235,Can pain from osteoarthritis (joint wear) be relieved by arnica ointment or arnica gel?,Refuted
healthfc_236,Can pain from a sprained ankle be relieved by arnica ointment or arnica gel?,Supported
healthfc_237,Can sore muscles be relieved by arnica ointment or arnica gel?,NEI
healthfc_238,Can carbon dioxide in mineral water and other sparkling drinks damage teeth or cause tooth decay?,Supported
healthfc_239,"Does bark extract from maritime pine (also: ""pine bark extract"") improve the symptoms of osteoarthritis?",Supported
healthfc_240,"Is brown millet effective in favorably influencing the course of the disease in rheumatism (""rheumatoid arthritis"")?",Supported
healthfc_241,Are cannabis or substances derived from cannabis effective and safe anti-cancer agents?,Supported
healthfc_242,It is not always possible to reduce elevated cholesterol levels to a healthy level with tablets and thus minimize the risk of heart attack or stroke. Does this succeed through additional injections with PCSK9 antibodies?,Refuted
healthfc_243,Do vaginal suppositories containing the active ingredient imiquimod cause precancerous stages of cervical cancer to recede or disappear?,Refuted
healthfc_244,Is blue light treatment as effective as UV light or other established therapies for psoriasis?,Supported
healthfc_245,Does frequent consumption of potatoes increase the risk of dying from cancer?,NEI
healthfc_246,Can cancer be detected by dark field analysis (dark field microscopy) of the blood?,NEI
healthfc_247,Can dark field analysis indicate other health problems?,Supported
healthfc_248,Does kombucha have a positive effect on health?,Supported
healthfc_249,Is graviola an effective and safe treatment for cancer?,Supported
healthfc_250,Does taking preparations with fenugreek extract improve sex life or satisfaction with it?,Supported
healthfc_251,Does disulfiram improve the effectiveness of chemotherapy for cancer?,Supported
healthfc_252,Can binaural beats relieve stress or anxiety before surgery and medical treatments?,Supported
healthfc_253,Is a vegan diet healthier than a vegetarian diet?,Supported
healthfc_254,Can taking chlorophyll change mouth or body odor?,Supported
healthfc_255,Can taking chlorophyll affect the odor of urine in catheter wearers or stool in people with an artificial bowel outlet?,NEI
healthfc_256,Is the risk of bacterial or fungal infection comparable when using menstrual cups or pads?,Refuted
healthfc_257,"Laboratory experiments indicate that leoligin and other substances from edelweiss have a medicinal effect. However, this has not been researched in humans.",Supported
healthfc_258,Can a straight bar improve harmless tension and pain in the neck and back?,Supported
healthfc_259,Are ultrasound examinations during pregnancy safe for the health of the child?,Refuted
healthfc_260,Can oregano oil relieve discomfort or disease?,Supported
healthfc_261,Are Bach flower remedies effective in helping with test anxiety?,NEI
healthfc_262,Can capsules with diamine oxidase alleviate or prevent symptoms of histamine intolerance?,Supported
healthfc_263,Does magnesium help with period pain?,Supported
healthfc_264,"Does cannabis improve symptoms of Parkinson's disease, for example movement disorders?",Supported
healthfc_265,Is the dietary supplement nattokinase effective and safe as a blood thinner?,Supported
healthfc_266,"Is the Feldenkrais Method effective against pain and tension in the neck, shoulders and back?",Supported
healthfc_267,Does an alkaline bath help with neurodermatitis?,Supported
healthfc_268,"Does birch water, also called birch sap, help with health problems?",Supported
healthfc_269,Is oolong tea an effective way to lose weight?,Supported
healthfc_270,"Do Waveex and similar products reduce exposure to electromagnetic fields, for example when using a cell phone or smartphone?",Supported
healthfc_271,Can ingredients in deodorants like aluminum salts cause breast cancer?,Supported
healthfc_272,"Does the intake of black cumin improve the symptoms of asthma, e.g. shortness of breath?",Supported
healthfc_273,Do specially trained dogs reliably warn of dangerous hypoglycemia?,Supported
healthfc_274,Does taking proton pump inhibitors (PPI) increase the risk of bone fractures?,Refuted
healthfc_275,Can matrix therapy (also: matrix rhythm therapy) alleviate complaints of muscles and joints?,Supported
healthfc_276,Can hyposensitization by injections with allergy-causing pollen components help with hay fever?,Refuted
healthfc_277,Can hyposensitization by means of drops or tablets administered under the tongue help with hay fever?,Refuted
healthfc_278,Do Blushwood berries help against skin cancer?,Supported
healthfc_279,Can relaxation exercises and a reduction in stress slow the progression of glaucoma?,Supported
healthfc_280,Can dementia be prevented by years of orange juice consumption?,Supported
healthfc_281,Can remedies from papaya improve digestion or relieve gastrointestinal discomfort?,Supported
healthfc_282,"Are kinesiotapes effective for chronic non-specific lower back pain (""low back pain"")?",NEI
healthfc_283,Does early detection of lung cancer by trained sniffer dogs provide significant benefits to those affected?,Supported
healthfc_284,Do snoring sprays or gargle solutions help against snoring?,Supported
healthfc_285,Does Maca help with sexual problems such as erectile dysfunction or sexual aversion in men and women?,Supported
healthfc_286,Can glacier milk powder prevent hangover or relieve hangover symptoms?,Supported
healthfc_287,Can ingredients from pomegranate lower elevated blood pressure or reduce the risk of cardiovascular disease?,Supported
healthfc_288,Does regular consumption of red meat or processed meat products increase the risk of colorectal cancer?,Refuted
healthfc_289,Does stool transplantation help with ulcerative colitis?,Refuted
healthfc_290,Does stool transplantation help in Crohn's disease???,Supported
healthfc_291,"Can remedies from the iambul tree improve blood glucose control in diabetes or precursors of diabetes (""pre-diabetes"")?",Supported
healthfc_292,Does HPV vaccination reduce the risk of cervical cancer in girls?,Refuted
healthfc_293,Is stool transplantation effective against recurrent Clostridium difficile infections ?,Refuted
healthfc_294,Does the juice of the aronia berry help against cystitis?,Supported
healthfc_295,Is Intermittent Fasting suitable for reducing excess weight as well as a conventional low calorie diet?,Refuted
healthfc_296,"Is the risk for the brain inflammation SSPE as a consequence of measles disease greater than long assumed? That is, out of every 100,000 people infected with measles, does more than one person develop SSPE (subacute sclerosing panencephalitis) later in life?",Refuted
healthfc_297,Can acupuncture for labor induction trigger the onset of labor?,NEI
healthfc_298,Can switching to a higher fiber diet prevent colorectal cancer?,NEI
healthfc_299,Can perineal massage during pregnancy help prevent birth injury in first-time mothers?,Refuted
healthfc_300,Can cancer be effectively treated with vitamin C infusions?,Supported
healthfc_301,Are detox cures good for health?,Supported
healthfc_302,Do sweeteners increase the risk of type 2 diabetes or sugar metabolism disorders?,Supported
healthfc_303,Does flu vaccination reduce the likelihood of getting the flu (influenza)?,Refuted
healthfc_304,Can therapy with the radioactive gas radon noticeably alleviate pain in rheumatism-related joint inflammation (rheumatoid arthritis)?,NEI
healthfc_305,Does frankincense help with painful joint wear (osteoarthritis)?,Refuted
healthfc_306,"Does the extract of the plant Salacia reticulata in combination with vitamin D (""Exadipin"") help to lose weight?",Supported
healthfc_307,Does yoga reduce the impairment in everyday life caused by persistent (chronic) back pain?,Refuted
healthfc_308,Does yoga alleviate the severity of persistent back pain???,NEI
healthfc_309,Do laughter yoga or laughter therapy have positive health effects?,Supported
healthfc_310,Can a height-adjustable desk reduce sitting time in the office?,Refuted
healthfc_311,Does a diet that includes as many organic foods as possible lower the risk of cancer?,Supported
healthfc_312,Does cinnamon lower blood sugar levels in diabetes?,NEI
healthfc_313,Does sitting for long periods shorten the lifespan?,Refuted
healthfc_314,Does mammography screening reduce the risk of dying from breast cancer in certain age groups?,Refuted
healthfc_315,"Should wisdom teeth that have not or not completely grown out of the jaw and gums be removed as a precaution? Even if the ""impacted"" teeth are not causing any symptoms at the moment and no pathological changes are to be expected immediately?",Supported
healthfc_316,"Do turmeric preparations alleviate the symptoms of knee osteoarthritis (""joint wear"") better than a placebo?",Supported
healthfc_317,"Do turmeric preparations relieve the symptoms of rheumatoid arthritis (""rheumatism"") better than a placebo or painkiller???",Supported
